hash,commit_hash,author,date,message,lines_added,lines_deleted,files_changed
408e576d33659638ce5c010a48dc32aefc4d10f1,408e576,Aadi Bajpai,2019-08-19 22:13:41 +0530,Update README.md with download count,1,1,1
7d57e8ec55a95fdd818fb089533fbab8cc207989,7d57e8e,Derek,2019-08-15 18:45:48 -0700,fix codecov logo in readme,1,1,1
e8ff4897fe6da5640744a3551f6b29a725cf5174,e8ff489,Denis Belavin,2019-08-14 21:12:19 +0300,Merge branch 'master' into master,0,0,0
a4c18cd733f97b5659a29589432d8a39e7a0de87,a4c18cd,Dull Bananas,2019-07-29 09:06:11 -0700,Add missing backtick (#5145),1,1,1
07005b0ffcf68dce9a5a6c2526a6dd82a1362e54,07005b0,sblondon,2019-07-25 18:07:21 +0200,Merge branch 'master' into master,0,0,0
989f7027427b33a762cfa677f69db0e1cba4085b,989f702,lmvlmv,2019-07-25 10:49:24 +0100,Merge branch 'master' into urllibfix,0,0,0
a0d58026e0f57dc1c490c0476e3c367e9055123a,a0d5802,Alessio Izzo,2019-07-24 12:42:40 +0200,Merge branch 'master' into master,0,0,0
3922dcf2a1134547b4088f58d123db3c39dd3275,3922dcf,Denis Belavin,2019-07-23 21:36:37 +0300,Merge branch 'master' into master,0,0,0
589a82256759018a7e5e289302898dae32544949,589a822,Kenneth Reitz,2019-07-23 12:53:21 -0400,Merge pull request #5141 from minho42/Fix-typos,0,0,0
e8c9acc8a2d2d31bc93cbaae94e720b82a7aeb72,e8c9acc,lmvlmv,2019-07-23 09:31:00 +0100,Merge branch 'master' into urllibfix,0,0,0
9a2e5df000691ad28613524ca7f80aa28a94a8d5,9a2e5df,Kenneth Reitz,2019-07-20 23:57:00 -0400,Merge pull request #5142 from dullbananas/master,0,0,0
c79d61b9537635e88c3198172c58e29cf6ef26d5,c79d61b,Dull Bananas,2019-07-20 15:32:04 -0700,List valid methods for request(),1,1,1
f9ac75cab1365f059d827b0e6aca84a16c49bbab,f9ac75c,Dull Bananas,2019-07-20 09:31:39 -0700,Fix GitHub profile link,1,1,1
ebd3e36ad526a9a6af08ed2045b709ba0a2b5df4,ebd3e36,Dull Bananas,2019-07-20 09:29:50 -0700,Add 'Dull Bananas' to AUTHORS,1,0,1
50daf9c0050f885bcc1276d01889c35b52ea3734,50daf9c,Dull Bananas,2019-07-20 09:23:52 -0700,Add .eggs dir to .gitignore,1,0,1
fb7efcf3f1cb1fb91214bfc6291090a7903f2a31,fb7efcf,Dull Bananas,2019-07-20 09:17:54 -0700,Add example of good code below example of bad code,8,1,1
5f576ad22f5510f3f13dc866542b63664624b16a,5f576ad,Min ho Kim,2019-07-20 01:46:08 +1000,Fix typos,2,2,2
0b6c110a5cd65685c42702b27e2872ad9c234ab8,0b6c110,kobayashi,2019-07-11 20:18:42 -0400,Merge pull request #5127 from Unit03/head-allow-redirects-docstring,0,0,0
2da7fe08586aeaff614c017a9a834a22c937384a,2da7fe0,Leon Verrall,2019-07-02 10:17:33 +0100,Use urllib for chunked requests,13,58,1
c8d8b4b513986ef415cdfbcf0fc6006bcd5492d6,c8d8b4b,Jacek Kołodziej,2019-07-01 21:27:18 +0200,Document that `request.head` defaults `allow_redirects` to `False`,3,1,1
45c2e679e0923cd8519db31b31d0573928c6d1f4,45c2e67,Alan Yee,2019-06-24 10:12:38 -0700,Update sessions.py,3,3,1
27b24f974f97272c65f0449ae08976d5815dceaf,27b24f9,aless10,2019-06-13 22:48:08 +0200,Merge branch 'master' of https://github.com/kennethreitz/requests,0,0,0
6296df90b9ecb9ad1321f1710f32205ff73cb7ad,6296df9,Denis Belavin,2019-06-13 10:18:55 +0300,Merge branch 'master' into master,0,0,0
4983a9bde39c6320aa4f3e34e50dac6e263dab6f,4983a9b,Nate Prewitt,2019-06-03 07:01:03 -0700,Merge pull request #5108 from atombrella/python34,0,0,0
2e4329d153a01407be6a7d1217f1ea25b14138bc,2e4329d,Mads Jensen,2019-06-03 08:44:59 +0200,Removed py34 from tox.ini.,1,1,1
47cb8bae1afedb600007683048eff4572850a34e,47cb8ba,Alan Yee,2019-05-29 11:49:44 -0700,Update sessions.py,1,5,1
d889b98eaee2c8dc46357bcc8788a73aaacd84dd,d889b98,aless10,2019-05-24 20:40:22 +0200,Merge branch 'master' of https://github.com/kennethreitz/requests,0,0,0
dc75b3ca0b4c95648eb07b92cb414394d99c13a0,dc75b3c,Miro Hrončok,2019-04-08 18:04:22 +0200,Support pytest 4,3,2,2
0becdca7e3dceb03036b64829b8d9ebcf0cda5dd,0becdca,Denis Belavin,2019-05-20 21:00:14 +0300,Merge branch 'master' into master,0,0,0
6f81e78dfe0b7419bde97cae594febfffab8e431,6f81e78,Buğra İşgüzar,2019-05-20 18:35:41 +0300,Merge pull request #5099 from petar-iv/password-no-print,0,0,0
9c3c755abe41ac35d5b675551e9f12295cf86a25,9c3c755,Denis Belavin,2019-05-20 10:12:35 +0300,Merge branch 'master' into master,0,0,0
d88240ba449f1c92006102adc475543d5e649ffa,d88240b,petar-iv,2019-05-20 09:57:11 +0300,Print the type of the password instead of the password itself,1,1,1
6d2a5072ca0851e37f7c529f27d13edfddc8c1dd,6d2a507,aless10,2019-05-19 16:25:52 +0200,[add] add NORMALIZE_WHITESPACE and ELLIPSIS to pytest.ini and remove them from r,2,3,2
96ff7ca31f872d53518324ad2c8dcb8a3392a6fd,96ff7ca,aless10,2019-05-19 16:21:40 +0200,Merge branch 'master' of https://github.com/aless10/requests,0,0,0
2e633471f162b2867d2a6868bc8b0fa8cd0dacf6,2e63347,aless10,2019-05-19 16:20:40 +0200,Merge branch 'master' of https://github.com/kennethreitz/requests,0,0,0
67a0e90b6b5f5a4bec5fdd744a0a662892e92830,67a0e90,aless10,2019-05-19 16:20:11 +0200,[change] change doctest based on LuckyDenis suggestion,11,2,1
4a59cd095071c52200158e164c4ef067bed876ce,4a59cd0,Alessio Izzo,2019-05-19 16:08:55 +0200,Merge branch 'master' into master,0,0,0
be295ba4d45143960b8ed2688884699b14dcbf25,be295ba,Hugo,2019-05-16 18:36:45 +0300,Simplify config,1,2,1
d36f391957bc78833f4317c7a7369972a890bd84,d36f391,Hugo,2019-05-16 18:31:37 +0300,Merge branch 'master' into rm-2.6,0,0,0
a79a63390bc963e5924021086744e53585566307,a79a633,Frost Ming,2019-05-16 13:20:45 +0800,Merge pull request #5088 from zurbrugc/master,0,0,0
86760daf23bccb2bfc28b8dada33de6dfb15ec9b,86760da,Frost Ming,2019-05-16 13:14:08 +0800,Merge branch 'master' into master,0,0,0
8e26bfd86d6fbfb0a61417fa463c373325b28f6d,8e26bfd,Frost Ming,2019-05-16 13:12:48 +0800,Merge pull request #5092 from kennethreitz/urllib1.25,0,0,0
aeda65bbe57ac5edbcc2d80db85d010befb7d419,aeda65b,Nate Prewitt,2019-05-15 08:20:29 -0700,v2.22.0,13,13,4
68e581f1b5b4425a0ee950a2433fc3c92e671d0f,68e581f,Nate Prewitt,2019-05-15 12:35:29 -0700,drop 3.4 support,14,8,3
a91905d78e1eb33af3614b24b0405ebf1f20e58d,a91905d,Nate Prewitt,2019-04-25 10:03:59 -0700,adjust pytest pins to fix testing infra,363,266,2
44256ffe7cbdcf8b8a14bfd6f3333d6977851883,44256ff,zurbrugc,2019-05-14 11:25:16 -0700,Linked how to make a pull requests in README,1,1,1
4803716715f7b3fe779a18669ca7713c369749bb,4803716,zurbrugc,2019-05-14 11:21:30 -0700,Merge pull request #1 from kennethreitz/master,0,0,0
bd100472443dcf4189630f6b1ed3ec0a61259dd8,bd10047,Белавин Денис,2019-05-14 12:11:56 +0300,#4965 fix: Accessing response.content twice removes forgets read error.,57,7,2
d91fe00983f1c66b9a428fe1ad15bf6ea8238972,d91fe00,Белавин Денис,2019-05-13 17:18:42 +0300,#4965 fix-draw: Accessing response.content twice removes forgets read error.,9,0,2
b18f7657740071d8db7e04adada717caf4728443,b18f765,Kenneth Reitz,2019-05-09 17:38:19 -0400,Merge pull request #5054 from imikay/patch-1,0,0,0
b5b8c038a7da3ed0463cb636ea13f0fde9319118,b5b8c03,Kenneth Reitz,2019-05-09 17:37:32 -0400,Merge pull request #5082 from zurbrugc/master,0,0,0
a694ab5c00b8dc4c38691cac48899d337c83a011,a694ab5,zurbrugc,2019-05-09 11:33:01 -0700,Linked contribution information in README,5,4,1
e52932c427438c30c3600a690fb8093a1d643ef3,e52932c,Kenneth Reitz,2019-05-06 07:48:07 -0400,Update index.rst,1,3,1
1f9425ca53ebbce4e87edab93cbcbcdfa037c289,1f9425c,Kenneth Reitz,2019-05-06 07:41:34 -0400,Update README.md,0,2,1
b4f76878fe60e8c6293916c3cb350512583f3acc,b4f7687,Buğra İşgüzar,2019-05-02 00:30:04 +0300,Merge branch 'master' into patch-1,0,0,0
a310b5ab34f905460486878fb97facf56690676c,a310b5a,Bjørnar Myrheim,2019-04-30 18:37:11 +0200,Possible fix for #4945?,1,1,1
e73a6c52d205915c4d84e24ba01a5cd67e37d094,e73a6c5,Kenneth Reitz,2019-04-27 09:13:43 -0400,Merge pull request #5034 from tomchristie/patch-1,0,0,0
e3c3c0a8fe4a0e89b7ca415afe23ae5aff5de48f,e3c3c0a,Kenneth Reitz,2019-04-27 09:12:09 -0400,Merge pull request #5062 from alexwlchan/patch-1,0,0,0
faafb5a043534353f0a71c0d290d884cbd02e998,faafb5a,Alex Chan,2019-04-20 21:07:11 +0100,"docs: Correct the spelling of ""maintenance""",1,1,1
663aa1162bfd84e15bbf1d606dd5ecdb92238489,663aa11,Alessio Izzo,2019-04-23 19:18:02 +0200,Merge branch 'master' into master,0,0,0
d22d219d34c81a1f5e599a43b3beb9449c5cf15e,d22d219,Kenneth Reitz,2019-04-23 08:23:57 -0400,Merge pull request #5066 from s-pace/doc/update,0,0,0
74289f420c20f8ae8691722987e73dc147784c99,74289f4,s-pace,2019-04-23 07:47:33 +0200,feat: add search to the main introduction page,21,0,1
749419ad0c4df9a0452a2a8bd13b4310c8f1e8ec,749419a,s-pace,2019-04-23 07:47:08 +0200,feat: add search to every documentation pages,21,1,1
7f438416e447f5c05233f3c9142aef5707aa528d,7f43841,Kenneth Reitz,2019-04-20 08:22:04 -0400,less is more,1,1,1
5d0635473446121afeea34d109504a44be14d4e0,5d06354,Kenneth Reitz,2019-04-20 08:21:21 -0400,fix,1,1,1
2d120e32dbb511bcabee02277d31d26fa986f576,2d120e3,Kenneth Reitz,2019-04-20 08:19:49 -0400,fix,1,1,1
69856f3052037e47113c59c5c22cc48d20a6f6b0,69856f3,Kenneth Reitz,2019-04-20 08:09:43 -0400,requests 3.0 intentions,1,2,1
37011aaa3f571249951e79162ca58072ff5d7e41,37011aa,Ian Gao,2019-04-11 19:03:15 +0800,Add import statement,1,0,1
8b773a4fed7fa58be984d55511f8e9247cfa4202,8b773a4,Alessio Izzo,2019-04-07 13:36:34 +0200,[remove] remove invalid field in docete,1,1,1
c19c394ac1adc1de9257e637716fa6e20c3eda7b,c19c394,Alessio Izzo,2019-04-07 13:24:09 +0200,Merge branch 'master' into master,0,0,0
9742da7f91f595796a412a8150aacc00191be039,9742da7,Kenneth Reitz,2019-03-28 23:52:07 -0400,Update sidebarlogo.html,1,0,1
76a89c3c9b973034b3f615b10615f172e631c743,76a89c3,Kenneth Reitz,2019-03-28 23:51:53 -0400,Update sidebarintro.html,1,0,1
6f6d0164a9eb73539ab6e5f6124006a6ddf1bc2f,6f6d016,Tom Christie,2019-03-27 10:09:19,"Add `requests-async` link to ""non-blocking"" docs.",2,1,1
aa21dbe7fc03737b8ffd0c3d2b8da1cef02fa364,aa21dbe,Alessio Izzo,2019-03-26 16:24:43 +0100,Merge branch 'master' into master,0,0,0
a7969c5c42d5ce99a067e93015f83d86f5a0d403,a7969c5,Hugo,2019-03-10 17:08:09 +0200,Remove old Python 2.6 check and duplicate config,1,16,1
a345b776fb2cf67d1a1810349e71fd60a83f53eb,a345b77,Kenneth Reitz,2019-02-28 12:03:44 -0500,update copyright year,107,103,1
63e7748fe502f44d112486d81a0da8cf38f36455,63e7748,Kenneth Reitz,2019-02-28 11:47:41 -0500,programming quiz,3,0,1
f2409648acd584a8e6600778bcde86701e8c71fb,f240964,Kenneth Reitz,2019-02-28 11:46:27 -0500,programming quiz,1,3,1
7d7d9ebacfb99ef1edb5412505a2402affedd848,7d7d9eb,Grey Baker,2019-02-23 13:24:52,Add project URLs with links to source code and docs,4,0,1
248211453d9bc47c0e1754b1269c7a4f7119e4a5,2482114,sblondon,2019-02-22 11:04:07 +0100,Add link to user-agent documentation,2,1,1
fd926e74c3879776bcba42ac6f204302417aa1e8,fd926e7,aless10,2019-02-17 19:45:32 +0100,[change] change description in __init__ module. Now it is the same as master,1,1,1
177f4dd2a497e3db0e9d62ed0958183f4e9609c9,177f4dd,aless10,2019-02-17 19:06:01 +0100,[fix] fix failing doctests in requests/* [add] add --doctest-modules in pytest.i,17,17,8
fbe48fbb7c5b96cde3a16453311e45f723516afd,fbe48fb,Jake Treacher,2019-02-15 10:40:24 +0800,Add trusted domains,8,1,1
5add08fc848a6c96460c00453f2cc649cf3e056e,5add08f,Sayz Lim,2019-02-12 20:24:58 +0700,Fix double image request,63,228,4
19cff44ec1b8eeec99459b504a681aa440f6344c,19cff44,Eduardo Rodrigues,2019-02-09 22:14:22 +0100,fix response with utf8 bom,3,0,1
9e27326d6843e7c26e9847776159eeb68a999675,9e27326,Eduardo Rodrigues,2019-02-09 22:00:32 +0100,add failing tests for bom,33,1,3
f507a3ef12ce6e100f68741f68d39bcaf8a70c7a,f507a3e,Eduardo Rodrigues,2019-02-09 11:56:06 +0100,add utf8 with bom to test,4,0,2
c9309e4c59acfa757b34619205794e18f2009c43,c9309e4,Ian Stapleton Cordasco,2019-02-04 09:22:40 -0600,Merge pull request #4960 from andrewbonney/master,0,0,0
827bbe2a7e40078b2dfb3a29d5f7d6df9a336b62,827bbe2,Andrew Bonney,2019-02-04 13:25:49,docs: correct error in 'merge_environment_settings' usage,1,1,1
64bde6582d9b49e9345d9b8df16aaa26dc372d13,64bde65,Ian Stapleton Cordasco,2019-01-21 12:50:27 -0600,Merge pull request #4940 from sloria/patch-2,0,0,0
334be4d2722d36c135376ac56672ba514c04fb54,334be4d,Ian Stapleton Cordasco,2019-01-21 07:59:29 -0600,Merge branch 'master' into patch-2,0,0,0
67a9ed47aec4f9f8280e58e4e05e3a753f62ae15,67a9ed4,Ian Stapleton Cordasco,2019-01-21 07:58:32 -0600,Merge pull request #4915 from sethmlarson/patch-1,0,0,0
28208392cd8a35e01761fb4f331a40d2e8a39ad4,2820839,Seth Michael Larson,2019-01-19 10:57:12 -0600,revert lock change,250,237,1
5734f4fc4a1a078a39629bdae5ccac60960991e4,5734f4f,Seth Michael Larson,2019-01-19 10:51:12 -0600,Force pipenv to use the lockfile,1,1,1
4c320ac3a2f1e6610678e808f4d05f95dd981d2a,4c320ac,Seth Michael Larson,2019-01-19 10:34:58 -0600,Lock pytest to <4.1,239,252,3
b49547f1352a86e19eb23305641e0c6abbb083e0,b49547f,Steven Loria,2019-01-16 20:59:14 -0500,Remove sudo: from .travis.yml,1,3,1
f1e48f4d0d67e2351a9b5879ba707d0d400bc40d,f1e48f4,Seth M. Larson,2019-01-16 18:47:10,Merge branch 'master' into patch-1,0,0,0
f37daf25006a4b475b1bea90fecdd035146dbc3b,f37daf2,Nate Prewitt,2019-01-12 15:54:21 -0800,Merge pull request #4936 from ofek/patch-2,0,0,0
6dd410ff17951462e6323c93a310772bb651d57d,6dd410f,Ofek Lev,2019-01-12 18:33:00 -0500,Fix typo,2,2,1
2aab9a9a39fdfdfbd37cc8494259cb0ebb36a5e9,2aab9a9,Jon Dufresne,2018-12-29 10:37:21 -0500,Remove internal use of unnecessary compat shim for OrderedDict,13,7,5
ad9400ecfe75cfb704a7440f2a28055f50a550ca,ad9400e,Seth M. Larson,2018-12-23 15:50:16 -0600,Normalize percent-encoded bytes before comparison,10,1,1
5c1f72e80a7d7ac129631ea5b0c34c7876bc6ed7,5c1f72e,Nate Prewitt,2018-12-13 13:34:10 -0800,Merge pull request #4910 from moy/master,0,0,0
c4d76800e8917c3fda10cb1f2dee22c8219de3e6,c4d7680,Matthieu Moy,2018-12-13 15:34:25 +0100,"get(), request(): fix documentation of 'params'",2,2,1
c452e3b92d65cb9b5377606488888da0da5db3ad,c452e3b,Nate Prewitt,2018-12-10 07:36:33 -0800,Merge pull request #4901 from requests/v2.21.0,0,0,0
5a1e738ea9c399c3f59977f2f98b083986d6037a,5a1e738,Nate Prewitt,2018-12-09 22:13:32 -0800,v2.21.0,9,2,2
8761e9736f7d5508a5547cdf3adecbe0b7306278,8761e97,Alex Gaynor,2018-12-04 14:16:29 -0500,Bumped maximum version of idna,1,1,1
abe950cfd3ee437279ca23866da6571571b637a6,abe950c,Nate Prewitt,2018-12-09 20:45:06 -0800,"Revert ""Set up Azure Pipelines for Linux and Windows""",0,73,3
c35f34263ae9162b91b7a57ca64594e9a296b617,c35f342,Nate Prewitt,2018-12-09 20:31:09 -0800,Merge pull request #4898 from requests/revert_azure,0,0,0
0dd4752598719c4466e46c58e9de862bdb925934,0dd4752,Nate Prewitt,2018-12-09 20:19:10 -0800,revert azure pipeline changes,399,50,8
57d7284c1a245cf9fbcecb594f50471d86e879f7,57d7284,Kenneth Reitz,2018-11-14 10:33:06 -0500,Merge pull request #4874 from kaylangan/patch-1,0,0,0
fc9dfac2b9d1861734fabd0eb2da7b9bd14fa736,fc9dfac,Kayla Ngan,2018-11-14 10:27:16 -0500,Add build badge for Azure Pipelines,1,0,1
bc3eddc6eda5ec1937a9103a475a73ed6557cb9b,bc3eddc,Kenneth Reitz,2018-11-13 07:53:16 -0500,Delete settings.json,0,25,1
d911f278689bf10b7a74c5b1e8e4f2af103e87d7,d911f27,Kenneth Reitz,2018-11-13 07:52:59 -0500,Delete install.ps1,0,229,1
3da2f10290a0dc78e34031856438ef1fed4e7435,3da2f10,Kenneth Reitz,2018-11-13 07:52:48 -0500,Delete .travis.yml,0,42,1
5e0ebc9b9fc4e98c213b3bf6cbc4048d791c1f12,5e0ebc9,Kenneth Reitz,2018-11-13 07:52:06 -0500,Merge pull request #4867 from jdufresne/extra,0,0,0
75e2dd3094983f5fe893d0054fff401e33dbcfca,75e2dd3,Kenneth Reitz,2018-11-13 07:51:36 -0500,Merge pull request #4868 from jdufresne/tox-py37,0,0,0
9533df1f0b4b87aed20bca300dfdc9f5138fe80a,9533df1,Kenneth Reitz,2018-11-13 07:51:25 -0500,Merge pull request #4870 from requests/kennethreitz-patch-1,0,0,0
ce52825d125f7b58a426b0c88c619af21b71ed0d,ce52825,Kenneth Reitz,2018-11-13 07:48:59 -0500,fix coverage,1,6,1
398d1105b4c25740687baf0c5635b9c8ce00f632,398d110,Kenneth Reitz,2018-11-13 07:48:48 -0500,fix coverage,25,0,1
c15d2b694948fba9430fa220c5ef0113032291aa,c15d2b6,Kenneth Reitz,2018-11-13 07:27:42 -0500,Delete appveyor.yml,0,57,1
7d4fc04a6fe64a524c2db9b177ed4758c01bd3fd,7d4fc04,Kenneth Reitz,2018-11-13 07:11:50 -0500,Merge pull request #4869 from kaylangan/master,0,0,0
086655e4fc90b864ddf8ad0c4178a99b7b3705b9,086655e,Kayla Ngan,2018-11-09 16:55:47 -0500,Unify Linux and Windows,54,71,4
779fd6e7f31604f74bfb3b2a88bafc2a21144dbd,779fd6e,Jon Dufresne,2018-11-11 12:01:41 -0800,Add Python 3.7 to tox test matrix,1,1,1
af63554106df9559073ec7a7f36b47593556c2bd,af63554,Jon Dufresne,2018-11-11 11:49:02 -0800,Simplify tox.ini,0,1,1
bedd9284c9646e50c10b3defdf519d4ba479e2c7,bedd928,Nate Prewitt,2018-11-09 12:44:34 -0800,Merge pull request #4861 from altendky/patch-1,0,0,0
e4974c7ff55e95e6a04755f46bc71dd6c028f831,e4974c7,Kayla Ngan,2018-11-07 13:12:38 -0500,Set up Azure Pipelines for Linux and Windows,73,0,3
36412c5ae73730324430fef41455ff2bdd944287,36412c5,Kyle Altendorf,2018-11-09 14:09:08 -0500,Merge branch 'master' into patch-1,0,0,0
6cfbe1aedd56f8c2f9ff8b968efe65b22669795b,6cfbe1a,Nate Prewitt,2018-11-08 09:14:10 -0800,v2.20.1,10,2,2
a7aa86a933523a31e426d2e2aab01247c65ea87e,a7aa86a,Kyle Altendorf,2018-11-06 12:35:39 -0500,Set iter_lines() decode_unicode default to False,1,1,1
c501ec986daa4961cd9dee370b5d45ff2e524b37,c501ec9,Nate Prewitt,2018-10-29 23:13:56 -0700,Merge pull request #4853 from mainanick/master,0,0,0
045b706b378df07fabe24562972eabde2424e19b,045b706,Maina Nick,2018-10-29 22:55:03 +0300,Merge pull request #2 from requests/master,0,0,0
ccbffe5a533182e721be2e04bb201039e73bbdae,ccbffe5,unknown,2018-10-29 22:53:02 +0300,Incorrect ValueError Message,1,1,1
eaab47f033cae3bd443abb6707dfc30ae3482c36,eaab47f,Ian Stapleton Cordasco,2018-10-29 07:48:36 -0500,Merge pull request #4851 from requests/default_port_handling,0,0,0
ea9436a5d6a5934a906e91202349aabf9af75d15,ea9436a,Nate Prewitt,2018-10-28 23:17:39 -0700,proper handling for default ports in auth stripping,24,2,3
3a831be413f956195a7fa6933ddb42f30dd6e4bb,3a831be,Maina Nick,2018-10-28 14:20:07 +0300,Merge pull request #1 from requests/master,0,0,0
7c812e919b3cd3267c2159be96ad63fff3dd1260,7c812e9,Nate Prewitt,2018-10-20 16:36:09 -0700,Merge pull request #4839 from rabdill/patch-1,0,0,0
5fdc25b029b582464e90c0374ce3b3297a3ccd60,5fdc25b,Rich Abdill,2018-10-20 16:55:48 -0500,Reverting redirect examples back to intended URLs,3,3,1
d2962f1d55a211a4606d8387b6333de7a21e630d,d2962f1,Nate Prewitt,2018-10-18 09:03:51 -0700,update maintainer contact info,7,5,3
edf7731e666db9e5252b8736e61d50632e01faa4,edf7731,Nate Prewitt,2018-10-18 09:00:12 -0700,update vulnerability information,8,5,1
a1f4e62aa4724bffbc3e35b960afc26302442af1,a1f4e62,Nate Prewitt,2018-10-18 08:58:48 -0700,fix broken HISTORY.md reference,1,1,1
75bdc998e2d430a35d869b2abf1779bd0d34890e,75bdc99,Nate Prewitt,2018-10-18 08:44:49 -0700,Merge pull request #4835 from requests/2.20.0,0,0,0
bd840450c0d1e9db3bf62382c15d96378cc3a056,bd84045,Nate Prewitt,2018-10-16 13:06:29 -0700,v2.20.0,23,6,4
7fd9267b3bab1d45f5e4ac0953629c5531ecbc55,7fd9267,Nate Prewitt,2018-10-16 12:57:11 -0700,remove final remnants from 2.6,42,70,12
6ae8a2189235b62d7c5b2a6b95528750f046097c,6ae8a21,Hugo Osvaldo Barrera,2017-05-30 19:28:16 -0300,Add myself to AUTHORS,1,1,1
89ab030cdb83a728a30e172bc65d27ba214d2eda,89ab030,Hugo Osvaldo Barrera,2017-06-04 14:12:08 -0300,Use comprehensions whenever possible,22,25,7
2c6a8426aebd853966747f2c851f551c583cb21a,2c6a842,Nate Prewitt,2018-10-16 09:33:08 -0700,Merge pull request #4827 from webmaven/patch-1,0,0,0
30be889651e7034eaa56edaf5794d68ffbfde9ed,30be889,Michael R. Bernstein,2018-10-16 10:10:30 -0600,CVE URLs update: www sub-subdomain no longer valid,3,3,1
a6cd380c640087218695bc7c62311a4843777e43,a6cd380,Nate Prewitt,2018-09-30 20:23:57 -0600,Merge pull request #4765 from requests/encapsulate_urllib3_exc,0,0,0
bbdbcc8f0553f112ff68b0950b4128bd8af000fc,bbdbcc8,Nate Prewitt,2018-09-30 18:36:05 -0600,wrap url parsing exceptions from urllib3's PoolManager,23,4,3
ff0c325014f817095de35013d385e137b111d6e8,ff0c325,Nate Prewitt,2018-09-30 18:27:23 -0600,Merge pull request #4805 from jdufresne/https,0,0,0
b0ad2499c8641d29affc90f565e6628d333d2a96,b0ad249,Jon Dufresne,2018-09-30 17:14:40 -0500,Prefer https:// for URLs throughout project,90,90,20
8f20b7dc8f79046d0a1015b9605df5c30fa44197,8f20b7d,Jon Dufresne,2018-09-23 13:44:52 -0700,Remove dead link to unixstickers.com,0,2,1
207e83f6b63250c2251f9654f31507ea5cc7edc6,207e83f,Nate Prewitt,2018-09-21 09:27:12 -0700,Merge pull request #4802 from schafezp/patch-1,0,0,0
b3c8bb7bef748fb42e636f8759d6cec3e8ae7bf6,b3c8bb7,Zachary Schafer,2018-09-21 12:22:53 -0400,Update README.md to fix typo,1,1,1
d26f6314ab07eb8ea42ffb0a96e28deebf61ed18,d26f631,Kenneth Reitz,2018-09-17 06:42:52 -0400,Update index.rst,2,2,1
dcf5617a5e3b8d84ef57000d4b09f28fc6607832,dcf5617,Kenneth Reitz,2018-09-17 06:42:21 -0400,Update index.rst,1,1,1
76cf1fa21416d9263a81f61c753375795ebf2e72,76cf1fa,Kenneth Reitz,2018-09-17 06:41:41 -0400,Update index.rst,1,1,1
05dd0b88a18f5a987f05b58a31a5dc55f6665182,05dd0b8,Kenneth Reitz,2018-09-17 06:40:47 -0400,Update index.rst,1,1,1
3f024ff7746ff2eed5b7ca04f0266fa2a51fa529,3f024ff,Kenneth Reitz,2018-09-17 06:40:26 -0400,Update index.rst,3,0,1
cb1bd313e1116dc68d90eb919df1b5a5d792bab5,cb1bd31,Kenneth Reitz,2018-09-17 06:07:08 -0400,Update MANIFEST.in,1,1,1
efc4ea6ed717c2085a7aee3e185680a2b06bc3f4,efc4ea6,Kenneth Reitz,2018-09-17 06:06:47 -0400,Delete HISTORY.rst,0,1573,1
5251882a03d2ecc3964a1cc4eed2b078348a241d,5251882,Kenneth Reitz,2018-09-17 06:06:08 -0400,history,1602,0,1
02a5d7ba6807171c9958d97c469f2932ad3eec71,02a5d7b,Kenneth Reitz,2018-09-17 06:05:18 -0400,Update MANIFEST.in,1,1,1
eea96f94d9501f9a04d7e2c0a02096871af012c8,eea96f9,Kenneth Reitz,2018-09-17 06:05:03 -0400,Update setup.py,4,4,1
9866277c03188d92f4ab609d12da8a160bd72294,9866277,Kenneth Reitz,2018-09-17 06:03:42 -0400,Delete README.rst,0,114,1
7675468068d81455a3006af45fd3d67c408f1b9c,7675468,Kenneth Reitz,2018-09-17 06:03:22 -0400,Update README.md,5,8,1
fdcb717cf726ddd39a2f22a5bbae3f1aa017d7f3,fdcb717,Kenneth Reitz,2018-09-17 06:00:56 -0400,Merge branch 'master' of github.com:requests/requests,0,0,0
4e7e2707e34c4f2d5785a4204528904dddb477a7,4e7e270,Kenneth Reitz,2018-09-17 05:59:57 -0400,readme,110,0,1
86914e2ddab3da351e484a3211406962ce1922c3,86914e2,Kenneth Reitz,2018-09-17 05:56:15 -0400,Update README.rst,4,0,1
52473da631060ff786cc5dc20d9f35297c5ca16c,52473da,Nate Prewitt,2018-09-15 21:44:26 +0800,Merge pull request #4791 from juozasget/patch-1,0,0,0
b9dfc95cf236471f1b620d5152a800753d764315,b9dfc95,juozasget,2018-09-15 13:26:59 +0300,"Tuple test_requirements was too long, PEP8",8,1,1
c292cabd1f51f0d90f81135a4f7a1a824ead382f,c292cab,Nate Prewitt,2018-09-15 08:08:44 +0800,Merge pull request #4787 from vinayak-mehta/patch-1,0,0,0
5ef429efe38b2a65946c9fd4cedcd69cfbc05553,5ef429e,Vinayak Mehta,2018-09-14 06:34:56 +0530,Fix broken essay link,1,1,1
c45d7c49ea75133e52ab22a8e9e13173938e36ff,c45d7c4,Nate Prewitt,2018-09-14 20:08:04 +0800,Merge pull request #4718 from bmerry/fix-4716,0,0,0
857e9b7ac20c3accf4cc328f594aecb8b6a644a6,857e9b7,Bruce Merry,2018-08-14 13:30:43 +0200,Rework authorization stripping logic as discussed,40,19,2
